t_ns,id,duration_ns
30534494200,step.unity.e2e,536600
30735440200,step.native.call,466900
30735458900,step.native.parse,18400
30735495500,step.unity.e2e,522700
30944023100,step.native.call,453800
30944041600,step.native.parse,18300
30944075900,step.unity.e2e,507100
31141353700,step.native.call,542900
31141388700,step.native.parse,34800
31141439400,step.unity.e2e,629200
31349300400,step.native.call,348200
31349322800,step.native.parse,22200
31349345400,step.unity.e2e,393600
31544925200,step.native.call,424000
31544941900,step.native.parse,16400
31544988500,step.unity.e2e,487800
31759535500,step.native.call,453400
31759552000,step.native.parse,16200
31759583800,step.unity.e2e,502200
31943781900,step.native.call,465600
31943801500,step.native.parse,19300
31943834000,step.unity.e2e,518200
32154536100,step.native.call,206900
32154544000,step.native.parse,7800
32154559400,step.unity.e2e,230500
32347543600,step.native.call,652000
32347563700,step.native.parse,19800
32347599200,step.unity.e2e,708400
32540592900,step.native.call,498900
32540634200,step.native.parse,41100
32540667800,step.unity.e2e,574300
32738107700,step.native.call,559300
32738142600,step.native.parse,34500
32738178700,step.unity.e2e,631300
32953310500,step.native.call,702600
32953329400,step.native.parse,18500
32953367900,step.unity.e2e,760600
33187899400,step.native.call,348600
33187916000,step.native.parse,16500
33187943700,step.unity.e2e,393300
33348120000,step.native.call,606900
33348142800,step.native.parse,22500
33348182100,step.unity.e2e,669800
33532689100,step.native.call,237100
33532706300,step.native.parse,17100
33532723100,step.unity.e2e,271400
33741351500,step.native.call,617900
33741379200,step.native.parse,27300
33741452400,step.unity.e2e,720100
33943077300,step.native.call,433600
33943095400,step.native.parse,17800
33943128500,step.unity.e2e,485400
34140875000,step.native.call,544000
34140895700,step.native.parse,20400
34140931300,step.unity.e2e,600900
34355489400,step.native.call,439200
34355507300,step.native.parse,17600
34355539000,step.unity.e2e,489300
34533069800,step.native.call,615100
34533101200,step.native.parse,31100
34533135800,step.unity.e2e,681800
34748457600,step.native.call,607200
34748492100,step.native.parse,34200
34748532800,step.unity.e2e,682900
34944650400,step.native.call,466700
34944677400,step.native.parse,26700
34944708500,step.unity.e2e,525400
35139234000,step.native.call,264200
35139243800,step.native.parse,9700
